[2018-01-30 12:06:58,511] =============
[2018-01-30 13:52:42,020] 0/5080 2.558185
[2018-01-30 13:52:42,723] 0/5840 2.505162
[2018-01-30 13:52:43,046] 0/5960 2.462203
[2018-01-30 13:52:45,635] 3/820 1.927938
[2018-01-30 13:52:46,647] 0/7020 2.467576
[2018-01-30 13:52:47,298] 0/5000 2.629355
[2018-01-30 13:52:47,415] 0/8140 2.447970
[2018-01-30 13:52:48,772] 1/2880 2.282510
[2018-01-30 13:52:49,042] 0/5100 2.442809
[2018-01-30 13:52:49,729] 0/5860 2.496617
[2018-01-30 13:52:50,093] 0/5980 2.568537
[2018-01-30 13:52:52,623] 3/840 1.788506
[2018-01-30 13:52:53,622] 0/7040 2.473152
[2018-01-30 13:52:54,311] 0/5020 2.634384
[2018-01-30 13:52:54,341] 0/8160 2.368435
[2018-01-30 13:52:55,810] 1/2900 2.282369
[2018-01-30 13:52:56,061] 0/5120 2.627449
[2018-01-30 13:52:56,755] 0/5880 2.486429
[2018-01-30 13:52:57,124] 0/6000 2.511215
[2018-01-30 13:52:59,714] 3/860 1.798163
[2018-01-30 13:53:00,666] 0/7060 2.547213
[2018-01-30 13:53:01,344] 0/5040 2.567755
[2018-01-30 13:53:01,416] 0/8180 2.403508
[2018-01-30 13:53:02,868] 1/2920 2.253616
[2018-01-30 13:53:03,106] 0/5140 2.561893
[2018-01-30 13:53:03,781] 0/5900 2.481269
[2018-01-30 13:53:04,138] 0/6020 2.571869
[2018-01-30 13:53:06,700] 3/880 1.828799
[2018-01-30 13:53:07,718] 0/7080 2.505607
[2018-01-30 13:53:08,381] 0/5060 2.561952
[2018-01-30 13:53:08,444] 0/8200 2.443510
[2018-01-30 13:53:09,895] 1/2940 2.268944
[2018-01-30 13:53:10,136] 0/5160 2.577600
[2018-01-30 13:53:10,815] 0/5920 2.564460
[2018-01-30 13:53:11,183] 0/6040 2.524794
[2018-01-30 13:53:13,695] 3/900 1.810319
[2018-01-30 13:53:14,714] 0/7100 2.470605
[2018-01-30 13:53:15,404] 0/5080 2.641970
[2018-01-30 13:53:15,487] 0/8220 2.500184
[2018-01-30 13:53:16,856] 1/2960 2.207049
[2018-01-30 13:53:17,152] 0/5180 2.592112
[2018-01-30 13:53:17,843] 0/5940 2.498512
[2018-01-30 13:53:18,199] 0/6060 2.441376
[2018-01-30 13:53:20,797] 3/920 1.853861
[2018-01-30 13:53:21,771] 0/7120 2.513583
[2018-01-30 13:53:22,412] 0/5100 2.555505
[2018-01-30 13:53:22,556] 0/8240 2.319933
[2018-01-30 13:53:23,891] 1/2980 2.145553
[2018-01-30 13:53:24,179] 0/5200 2.657681
[2018-01-30 13:53:24,858] 0/5960 2.577928
[2018-01-30 13:53:25,213] 0/6080 2.539394
[2018-01-30 13:53:27,763] 3/940 1.862699
[2018-01-30 13:53:28,781] 0/7140 2.528939
[2018-01-30 13:53:29,395] 0/5120 2.595086
[2018-01-30 13:53:30,656] 1/3000 2.326892
[2018-01-30 13:53:30,920] 0/5220 2.584125
[2018-01-30 13:53:31,539] 0/5980 2.472668
[2018-01-30 13:53:31,860] 0/6100 2.513061
[2018-01-30 13:53:34,445] 3/960 1.927966
[2018-01-30 13:53:35,529] 0/7160 2.455124
[2018-01-30 13:53:36,183] 0/5140 2.568297
[2018-01-30 13:53:37,833] 1/3020 2.255600
[2018-01-30 13:53:38,047] 0/5240 2.645008
[2018-01-30 13:53:38,741] 0/6000 2.534271
[2018-01-30 13:53:39,164] 0/6120 2.521143
[2018-01-30 13:53:41,924] 3/980 1.812060
[2018-01-30 13:53:42,952] 0/7180 2.469216
[2018-01-30 13:53:43,595] 0/5160 2.620710
[2018-01-30 13:53:45,301] 1/3040 2.154439
[2018-01-30 13:53:45,377] 0/5260 2.586070
[2018-01-30 13:53:46,042] 0/6020 2.510978
[2018-01-30 13:53:46,434] 0/6140 2.495466
[2018-01-30 13:53:49,431] 3/1000 1.852024
[2018-01-30 13:53:50,496] 0/7200 2.400305
[2018-01-30 13:53:50,744] 0/5180 2.595665
[2018-01-30 13:53:52,638] 0/5280 2.584021
[2018-01-30 13:53:52,834] 1/3060 2.285205
[2018-01-30 13:53:53,311] 0/6040 2.480913
[2018-01-30 13:53:53,713] 0/6160 2.549650
[2018-01-30 13:53:56,967] 3/1020 1.767524
[2018-01-30 13:53:57,961] 0/5200 2.606783
[2018-01-30 13:53:58,023] 0/7220 2.437451
[2018-01-30 13:53:59,834] 0/5300 2.590371
[2018-01-30 13:54:00,423] 1/3080 2.211825
[2018-01-30 13:54:00,576] 0/6060 2.509550
[2018-01-30 13:54:00,942] 0/6180 2.491877
[2018-01-30 13:54:04,634] 3/1040 1.828638
[2018-01-30 13:54:05,349] 0/5220 2.612751
[2018-01-30 13:54:05,509] 0/7240 2.462146
[2018-01-30 13:54:06,789] 0/5320 2.554663
[2018-01-30 13:54:07,390] 0/6080 2.508329
[2018-01-30 13:54:07,436] 1/3100 2.293161
[2018-01-30 13:54:07,693] 0/6200 2.513302
[2018-01-30 13:54:10,795] 3/1060 1.848441
[2018-01-30 13:54:11,352] 0/5240 2.619502
[2018-01-30 13:54:11,695] 0/7260 2.442393
[2018-01-30 13:54:12,876] 0/5340 2.597922
[2018-01-30 13:54:13,467] 0/6100 2.562920
[2018-01-30 13:54:13,548] 1/3120 2.325615
[2018-01-30 13:54:13,783] 0/6220 2.518995
[2018-01-30 13:54:16,909] 3/1080 1.852619
[2018-01-30 13:54:17,453] 0/5260 2.577456
[2018-01-30 13:54:17,790] 0/7280 2.512754
[2018-01-30 13:54:18,968] 0/5360 2.628461
[2018-01-30 13:54:19,562] 0/6120 2.550089
[2018-01-30 13:54:19,658] 1/3140 2.276647
[2018-01-30 13:54:19,873] 0/6240 2.563160
[2018-01-30 13:54:22,949] 3/1100 1.742989
[2018-01-30 13:54:23,537] 0/5280 2.521981
[2018-01-30 13:54:23,853] 0/7300 2.420890
[2018-01-30 13:54:25,066] 0/5380 2.666319
[2018-01-30 13:54:25,660] 0/6140 2.580379
[2018-01-30 13:54:25,755] 1/3160 2.264404
[2018-01-30 13:54:25,968] 0/6260 2.590367
[2018-01-30 13:54:29,079] 3/1120 1.781409
[2018-01-30 13:54:29,640] 0/5300 2.522438
[2018-01-30 13:54:29,987] 0/7320 2.465463
[2018-01-30 13:54:31,165] 0/5400 2.532204
[2018-01-30 13:54:31,751] 0/6160 2.525511
[2018-01-30 13:54:31,861] 1/3180 2.222350
[2018-01-30 13:54:32,083] 0/6280 2.568762
[2018-01-30 13:54:35,223] 3/1140 1.880524
[2018-01-30 13:54:35,753] 0/5320 2.530424
[2018-01-30 13:54:36,084] 0/7340 2.454992
[2018-01-30 13:54:37,351] 0/5420 2.624477
[2018-01-30 13:54:38,047] 0/6180 2.537994
[2018-01-30 13:54:38,130] 1/3200 2.283705
[2018-01-30 13:54:38,394] 0/6300 2.474853
[2018-01-30 13:54:41,917] 3/1160 1.834260
[2018-01-30 13:54:42,567] 0/5340 2.575532
[2018-01-30 13:54:42,946] 0/7360 2.468631
[2018-01-30 13:54:43,969] 1/20 2.345595
[2018-01-30 13:54:44,300] 0/5440 2.572791
[2018-01-30 13:54:44,999] 0/6200 2.492789
[2018-01-30 13:54:45,091] 1/3220 2.301859
[2018-01-30 13:54:45,353] 0/6320 2.532683
[2018-01-30 13:54:48,989] 3/1180 1.818340
[2018-01-30 13:54:49,578] 0/5360 2.524834
[2018-01-30 13:54:49,961] 0/7380 2.504395
[2018-01-30 13:54:50,987] 1/40 2.210036
[2018-01-30 13:54:51,316] 0/5460 2.629922
[2018-01-30 13:54:52,018] 0/6220 2.629373
[2018-01-30 13:54:52,117] 1/3240 2.331737
[2018-01-30 13:54:52,360] 0/6340 2.480865
[2018-01-30 13:54:56,000] 3/1200 1.808535
[2018-01-30 13:54:56,592] 0/5380 2.631608
[2018-01-30 13:54:56,992] 0/7400 2.373249
[2018-01-30 13:54:58,028] 1/60 2.308168
[2018-01-30 13:54:58,347] 0/5480 2.579886
[2018-01-30 13:54:59,051] 0/6240 2.523643
[2018-01-30 13:54:59,167] 1/3260 2.231480
[2018-01-30 13:54:59,382] 0/6360 2.512298
[2018-01-30 13:55:03,030] 3/1220 1.887991
[2018-01-30 13:55:03,628] 0/5400 2.633761
[2018-01-30 13:55:04,023] 0/7420 2.383038
[2018-01-30 13:55:05,071] 1/80 2.272792
[2018-01-30 13:55:05,370] 0/5500 2.552639
[2018-01-30 13:55:06,082] 0/6260 2.462661
[2018-01-30 13:55:06,129] 1/3280 2.142114
[2018-01-30 13:55:06,408] 0/6380 2.554786
[2018-01-30 13:55:10,033] 3/1240 1.832728
[2018-01-30 13:55:10,649] 0/5420 2.518909
[2018-01-30 13:55:11,046] 0/7440 2.449088
[2018-01-30 13:55:12,150] 1/100 2.310081
[2018-01-30 13:55:12,409] 0/5520 2.593701
[2018-01-30 13:55:13,091] 0/6280 2.527644
[2018-01-30 13:55:13,184] 1/3300 2.208361
[2018-01-30 13:55:13,444] 0/6400 2.602550
[2018-01-30 13:55:17,012] 3/1260 1.879554
[2018-01-30 13:55:17,664] 0/5440 2.570496
[2018-01-30 13:55:18,026] 0/7460 2.460484
[2018-01-30 13:55:19,149] 1/120 2.163361
[2018-01-30 13:55:19,414] 0/5540 2.580872
[2018-01-30 13:55:20,088] 0/6300 2.588673
[2018-01-30 13:55:20,230] 1/3320 2.344932
[2018-01-30 13:55:20,471] 0/6420 2.488635
[2018-01-30 13:55:24,057] 3/1280 1.851172
[2018-01-30 13:55:24,678] 0/5460 2.604844
[2018-01-30 13:55:25,068] 0/7480 2.444615
[2018-01-30 13:55:26,158] 1/140 2.311461
[2018-01-30 13:55:26,428] 0/5560 2.572488
[2018-01-30 13:55:27,125] 0/6320 2.525224
[2018-01-30 13:55:27,197] 1/3340 2.259974
[2018-01-30 13:55:27,476] 0/6440 2.563615
[2018-01-30 13:55:31,061] 3/1300 1.765723
[2018-01-30 13:55:31,685] 0/5480 2.559041
[2018-01-30 13:55:32,045] 0/7500 2.497874
[2018-01-30 13:55:33,160] 1/160 2.367435
[2018-01-30 13:55:33,444] 0/5580 2.547009
[2018-01-30 13:55:34,141] 0/6340 2.459782
[2018-01-30 13:55:34,211] 1/3360 2.217291
[2018-01-30 13:55:34,493] 0/6460 2.462259
[2018-01-30 13:55:38,059] 3/1320 1.805685
[2018-01-30 13:55:38,714] 0/5500 2.606258
[2018-01-30 13:55:39,126] 0/7520 2.467295
[2018-01-30 13:55:40,226] 1/180 2.309079
[2018-01-30 13:55:40,469] 0/5600 2.583628
[2018-01-30 13:55:41,150] 0/6360 2.515498
[2018-01-30 13:55:41,235] 1/3380 2.254390
[2018-01-30 13:55:41,502] 0/6480 2.521542
[2018-01-30 13:55:45,102] 3/1340 1.839095
[2018-01-30 13:55:45,734] 0/5520 2.542744
[2018-01-30 13:55:46,113] 0/7540 2.402833
[2018-01-30 13:55:47,207] 1/200 2.255843
[2018-01-30 13:55:47,487] 0/5620 2.589374
[2018-01-30 13:55:48,170] 0/6380 2.472321
[2018-01-30 13:55:48,281] 1/3400 2.296042
[2018-01-30 13:55:48,517] 0/6500 2.452487
[2018-01-30 13:55:52,140] 3/1360 1.798236
[2018-01-30 13:55:52,745] 0/5540 2.497474
[2018-01-30 13:55:53,150] 0/7560 2.471393
[2018-01-30 13:55:54,241] 1/220 2.250746
[2018-01-30 13:55:54,507] 0/5640 2.607949
[2018-01-30 13:55:55,188] 0/6400 2.522459
[2018-01-30 13:55:55,325] 1/3420 2.215243
[2018-01-30 13:55:55,546] 0/6520 2.574108
[2018-01-30 13:55:59,107] 3/1380 1.815024
[2018-01-30 13:55:59,767] 0/5560 2.602217
[2018-01-30 13:56:00,132] 0/7580 2.403731
[2018-01-30 13:56:01,265] 1/240 2.305040
[2018-01-30 13:56:01,515] 0/5660 2.558418
[2018-01-30 13:56:02,218] 0/6420 2.545834
[2018-01-30 13:56:02,232] 1/3440 2.342072
[2018-01-30 13:56:02,567] 0/6540 2.475850
[2018-01-30 13:56:06,254] 3/1400 1.783526
[2018-01-30 13:56:06,785] 0/5580 2.494412
[2018-01-30 13:56:07,151] 0/7600 2.512478
[2018-01-30 13:56:08,235] 1/260 2.225380
[2018-01-30 13:56:08,549] 0/5680 2.581769
[2018-01-30 13:56:09,245] 0/6440 2.474917
[2018-01-30 13:56:09,364] 1/3460 2.249704
[2018-01-30 13:56:09,577] 0/6560 2.383224
[2018-01-30 13:56:13,232] 3/1420 1.804328
[2018-01-30 13:56:13,813] 0/5600 2.631893
[2018-01-30 13:56:14,230] 0/7620 2.420465
[2018-01-30 13:56:15,297] 1/280 2.353099
[2018-01-30 13:56:15,568] 0/5700 2.599920
[2018-01-30 13:56:16,246] 0/6460 2.464244
[2018-01-30 13:56:16,407] 1/3480 2.260763
[2018-01-30 13:56:16,597] 0/6580 2.469613
[2018-01-30 13:56:20,260] 3/1440 1.834486
[2018-01-30 13:56:20,820] 0/5620 2.502942
[2018-01-30 13:56:21,209] 0/7640 2.460285
[2018-01-30 13:56:22,254] 1/300 2.215125
[2018-01-30 13:56:22,576] 0/5720 2.534347
[2018-01-30 13:56:23,286] 0/6480 2.548637
[2018-01-30 13:56:23,358] 1/3500 2.249226
[2018-01-30 13:56:23,609] 0/6600 2.488364
[2018-01-30 13:56:27,259] 3/1460 1.837898
[2018-01-30 13:56:27,833] 0/5640 2.587880
[2018-01-30 13:56:28,236] 0/7660 2.401858
[2018-01-30 13:56:29,340] 1/320 2.303127
[2018-01-30 13:56:29,609] 0/5740 2.481177
[2018-01-30 13:56:30,297] 0/6500 2.554338
[2018-01-30 13:56:30,398] 1/3520 2.303607
[2018-01-30 13:56:30,645] 0/6620 2.449905
[2018-01-30 13:56:34,264] 3/1480 1.780629
[2018-01-30 13:56:34,872] 0/5660 2.446850
[2018-01-30 13:56:35,260] 0/7680 2.451061
[2018-01-30 13:56:36,359] 1/340 2.177175
[2018-01-30 13:56:36,618] 0/5760 2.593647
[2018-01-30 13:56:37,334] 0/6520 2.448763
[2018-01-30 13:56:37,399] 1/3540 2.254383
[2018-01-30 13:56:37,657] 0/6640 2.460182
[2018-01-30 13:56:41,267] 3/1500 1.849881
[2018-01-30 13:56:41,901] 0/5680 2.666997
[2018-01-30 13:56:42,265] 0/7700 2.486738
[2018-01-30 13:56:43,382] 1/360 2.299029
[2018-01-30 13:56:43,655] 0/5780 2.645697
[2018-01-30 13:56:44,347] 0/6540 2.505615
[2018-01-30 13:56:44,447] 1/3560 2.286943
[2018-01-30 13:56:44,705] 0/6660 2.507090
[2018-01-30 13:56:48,309] 3/1520 1.841736
[2018-01-30 13:56:48,936] 0/5700 2.610050
[2018-01-30 13:56:49,305] 0/7720 2.403761
[2018-01-30 13:56:50,454] 1/380 2.292436
[2018-01-30 13:56:50,705] 0/5800 2.607699
[2018-01-30 13:56:51,410] 0/6560 2.491986
[2018-01-30 13:56:51,532] 1/3580 2.344394
[2018-01-30 13:56:51,751] 0/6680 2.470399
[2018-01-30 13:56:55,382] 3/1540 1.879912
[2018-01-30 13:56:56,013] 0/5720 2.648064
[2018-01-30 13:56:56,419] 0/7740 2.373368
[2018-01-30 13:56:57,526] 1/400 2.324278
[2018-01-30 13:56:57,749] 0/5820 2.480360
[2018-01-30 13:56:58,476] 0/6580 2.420683
[2018-01-30 13:56:58,584] 1/3600 2.323225
[2018-01-30 13:56:58,806] 0/6700 2.524301
[2018-01-30 13:57:02,417] 3/1560 1.849728
[2018-01-30 13:57:03,049] 0/5740 2.526455
[2018-01-30 13:57:03,450] 0/7760 2.412104
[2018-01-30 13:57:04,554] 1/420 2.231061
[2018-01-30 13:57:04,785] 0/5840 2.586598
[2018-01-30 13:57:05,515] 0/6600 2.416228
[2018-01-30 13:57:05,620] 1/3620 2.225888
[2018-01-30 13:57:05,837] 0/6720 2.455846
[2018-01-30 13:57:09,466] 3/1580 1.842391
[2018-01-30 13:57:10,071] 0/5760 2.643520
[2018-01-30 13:57:10,455] 0/7780 2.506964
[2018-01-30 13:57:11,564] 1/440 2.224012
[2018-01-30 13:57:11,827] 0/5860 2.583420
[2018-01-30 13:57:12,539] 0/6620 2.414583
[2018-01-30 13:57:12,623] 1/3640 2.308424
[2018-01-30 13:57:12,878] 0/6740 2.535073
[2018-01-30 13:57:16,511] 3/1600 1.838996
[2018-01-30 13:57:17,116] 0/5780 2.439372
[2018-01-30 13:57:17,499] 0/7800 2.460287
[2018-01-30 13:57:18,589] 1/460 2.330646
[2018-01-30 13:57:18,869] 0/5880 2.548679
[2018-01-30 13:57:19,565] 0/6640 2.527496
[2018-01-30 13:57:19,636] 1/3660 2.241230
[2018-01-30 13:57:19,914] 0/6760 2.465853
[2018-01-30 13:57:23,460] 3/1620 1.862640
[2018-01-30 13:57:24,143] 0/5800 2.553108
[2018-01-30 13:57:24,515] 0/7820 2.411338
[2018-01-30 13:57:25,591] 1/480 2.351197
[2018-01-30 13:57:25,899] 0/5900 2.545712
[2018-01-30 13:57:26,585] 0/6660 2.468884
[2018-01-30 13:57:26,714] 1/3680 2.226737
[2018-01-30 13:57:26,940] 0/6780 2.472835
[2018-01-30 13:57:30,557] 3/1640 1.937750
[2018-01-30 13:57:31,163] 0/5820 2.530608
[2018-01-30 13:57:31,539] 0/7840 2.363848
[2018-01-30 13:57:32,632] 1/500 2.217990
[2018-01-30 13:57:32,929] 0/5920 2.549017
[2018-01-30 13:57:33,627] 0/6680 2.597618
[2018-01-30 13:57:33,739] 1/3700 2.249163
[2018-01-30 13:57:33,956] 0/6800 2.498616
[2018-01-30 13:57:38,108] 0/5840 2.603672
[2018-01-30 13:57:38,167] 3/1660 1.769743
[2018-01-30 13:57:38,475] 0/7860 2.421958
[2018-01-30 13:57:39,588] 1/520 2.290437
[2018-01-30 13:57:39,872] 0/5940 2.677604
[2018-01-30 13:57:40,576] 0/6700 2.550410
[2018-01-30 13:57:40,668] 1/3720 2.191020
[2018-01-30 13:57:40,904] 0/6820 2.568816
[2018-01-30 13:57:45,140] 0/5860 2.596939
[2018-01-30 13:57:45,188] 3/1680 1.847487
[2018-01-30 13:57:45,536] 0/7880 2.436925
[2018-01-30 13:57:46,643] 1/540 2.380720
[2018-01-30 13:57:46,898] 0/5960 2.492994
[2018-01-30 13:57:47,575] 0/6720 2.526699
[2018-01-30 13:57:47,707] 1/3740 2.242260
[2018-01-30 13:57:47,933] 0/6840 2.423958
[2018-01-30 13:57:52,165] 0/5880 2.573208
[2018-01-30 13:57:52,224] 3/1700 1.819089
[2018-01-30 13:57:52,580] 0/7900 2.442759
[2018-01-30 13:57:53,669] 1/560 2.246484
[2018-01-30 13:57:53,922] 0/5980 2.498212
[2018-01-30 13:57:54,607] 0/6740 2.506247
[2018-01-30 13:57:54,720] 1/3760 2.199363
[2018-01-30 13:57:54,968] 0/6860 2.496758
[2018-01-30 13:57:59,197] 0/5900 2.634102
[2018-01-30 13:57:59,252] 3/1720 1.840637
[2018-01-30 13:57:59,567] 0/7920 2.356326
[2018-01-30 13:58:00,692] 1/580 2.265667
[2018-01-30 13:58:00,949] 0/6000 2.621153
[2018-01-30 13:58:01,649] 0/6760 2.537981
[2018-01-30 13:58:01,739] 1/3780 2.244916
[2018-01-30 13:58:01,999] 0/6880 2.498712
[2018-01-30 13:58:06,231] 0/5920 2.534294
[2018-01-30 13:58:06,310] 3/1740 1.784811
[2018-01-30 13:58:06,600] 0/7940 2.369524
[2018-01-30 13:58:07,673] 1/600 2.281076
[2018-01-30 13:58:07,984] 0/6020 2.576969
[2018-01-30 13:58:08,682] 0/6780 2.509543
[2018-01-30 13:58:08,768] 1/3800 2.229991
[2018-01-30 13:58:09,033] 0/6900 2.433760
[2018-01-30 13:58:13,253] 0/5940 2.585817
[2018-01-30 13:58:13,363] 3/1760 1.837502
[2018-01-30 13:58:13,636] 0/7960 2.355905
[2018-01-30 13:58:14,675] 1/620 2.221659
[2018-01-30 13:58:15,006] 0/6040 2.542592
[2018-01-30 13:58:15,707] 0/6800 2.541839
[2018-01-30 13:58:15,816] 1/3820 2.305906
[2018-01-30 13:58:16,065] 0/6920 2.468359
[2018-01-30 13:58:20,274] 0/5960 2.637830
[2018-01-30 13:58:20,477] 3/1780 1.839859
[2018-01-30 13:58:20,677] 0/7980 2.385722
[2018-01-30 13:58:21,693] 1/640 2.226629
[2018-01-30 13:58:22,024] 0/6060 2.492319
[2018-01-30 13:58:22,729] 0/6820 2.536716
[2018-01-30 13:58:22,829] 1/3840 2.246801
[2018-01-30 13:58:23,075] 0/6940 2.424805
[2018-01-30 13:58:27,298] 0/5980 2.555451
[2018-01-30 13:58:27,399] 3/1800 1.840880
[2018-01-30 13:58:27,697] 0/8000 2.462604
[2018-01-30 13:58:28,797] 1/660 2.342022
[2018-01-30 13:58:29,063] 0/6080 2.535060
[2018-01-30 13:58:29,743] 0/6840 2.447590
[2018-01-30 13:58:29,840] 1/3860 2.245273
[2018-01-30 13:58:30,101] 0/6960 2.477689
[2018-01-30 13:58:34,345] 0/6000 2.546366
[2018-01-30 13:58:34,451] 3/1820 1.824159
[2018-01-30 13:58:34,726] 0/8020 2.453644
[2018-01-30 13:58:35,827] 1/680 2.237807
[2018-01-30 13:58:36,097] 0/6100 2.555536
[2018-01-30 13:58:36,769] 0/6860 2.473417
[2018-01-30 13:58:36,887] 1/3880 2.264423
[2018-01-30 13:58:37,149] 0/6980 2.489488
[2018-01-30 13:58:41,365] 0/6020 2.566095
[2018-01-30 13:58:41,478] 3/1840 1.832900
[2018-01-30 13:58:41,749] 0/8040 2.414271
[2018-01-30 13:58:42,820] 1/700 2.250548
[2018-01-30 13:58:43,118] 0/6120 2.544800
[2018-01-30 13:58:43,812] 0/6880 2.484418
[2018-01-30 13:58:43,896] 1/3900 2.186945
[2018-01-30 13:58:44,163] 0/7000 2.457664
[2018-01-30 13:58:48,387] 0/6040 2.497070
[2018-01-30 13:58:48,468] 3/1860 1.821414
[2018-01-30 13:58:48,772] 0/8060 2.334819
[2018-01-30 13:58:49,890] 1/720 2.340347
[2018-01-30 13:58:50,136] 0/6140 2.621163
[2018-01-30 13:58:50,824] 0/6900 2.582936
[2018-01-30 13:58:50,916] 1/3920 2.286248
[2018-01-30 13:58:51,181] 0/7020 2.477120
[2018-01-30 13:58:55,396] 0/6060 2.660136
[2018-01-30 13:58:55,472] 3/1880 1.921154
[2018-01-30 13:58:55,775] 0/8080 2.420893
[2018-01-30 13:58:56,836] 1/740 2.247685
[2018-01-30 13:58:57,150] 0/6160 2.608809
[2018-01-30 13:58:57,862] 0/6920 2.451982
[2018-01-30 13:58:57,945] 1/3940 2.246195
[2018-01-30 13:58:58,183] 0/7040 2.443798
[2018-01-30 13:59:02,425] 0/6080 2.520590
[2018-01-30 13:59:02,512] 3/1900 1.820596
[2018-01-30 13:59:02,808] 0/8100 2.374401
[2018-01-30 13:59:03,921] 1/760 2.286246
[2018-01-30 13:59:04,183] 0/6180 2.533338
[2018-01-30 13:59:04,877] 0/6940 2.426659
[2018-01-30 13:59:04,984] 1/3960 2.354836
[2018-01-30 13:59:05,211] 0/7060 2.574787
[2018-01-30 13:59:09,450] 0/6100 2.556355
[2018-01-30 13:59:09,523] 3/1920 1.867337
[2018-01-30 13:59:09,813] 0/8120 2.415248
[2018-01-30 13:59:10,925] 1/780 2.265592
[2018-01-30 13:59:11,219] 0/6200 2.539538
[2018-01-30 13:59:11,916] 0/6960 2.467833
[2018-01-30 13:59:11,960] 1/3980 2.224128
[2018-01-30 13:59:12,266] 0/7080 2.487605
[2018-01-30 13:59:16,487] 0/6120 2.537143
[2018-01-30 13:59:16,602] 3/1940 1.753139
[2018-01-30 13:59:16,855] 0/8140 2.422652
[2018-01-30 13:59:17,953] 1/800 2.212419
[2018-01-30 13:59:18,237] 0/6220 2.570406
[2018-01-30 13:59:18,943] 0/6980 2.456405
[2018-01-30 13:59:18,953] 1/4000 2.247939
[2018-01-30 13:59:19,292] 0/7100 2.509737
[2018-01-30 13:59:23,517] 0/6140 2.538942
[2018-01-30 13:59:23,618] 3/1960 1.803329
[2018-01-30 13:59:23,905] 0/8160 2.469468
[2018-01-30 13:59:25,013] 1/820 2.402053
[2018-01-30 13:59:25,273] 0/6240 2.546574
[2018-01-30 13:59:25,959] 0/7000 2.531534
[2018-01-30 13:59:26,011] 1/4020 2.284245
[2018-01-30 13:59:26,319] 0/7120 2.502827
[2018-01-30 13:59:30,545] 0/6160 2.615194
[2018-01-30 13:59:30,647] 3/1980 1.810556
[2018-01-30 13:59:30,952] 0/8180 2.390511
[2018-01-30 13:59:32,036] 1/840 2.266462
[2018-01-30 13:59:32,268] 0/6260 2.519751
[2018-01-30 13:59:32,978] 0/7020 2.466754
[2018-01-30 13:59:33,110] 1/4040 2.318736
[2018-01-30 13:59:33,350] 0/7140 2.468699
[2018-01-30 13:59:37,575] 0/6180 2.576145
[2018-01-30 13:59:37,662] 3/2000 1.767380
[2018-01-30 13:59:37,972] 0/8200 2.442916
[2018-01-30 13:59:39,080] 1/860 2.291845
[2018-01-30 13:59:39,313] 0/6280 2.577821
[2018-01-30 13:59:40,007] 0/7040 2.483409
[2018-01-30 13:59:40,164] 1/4060 2.243161
[2018-01-30 13:59:40,384] 0/7160 2.430839
[2018-01-30 13:59:44,600] 0/6200 2.450313
[2018-01-30 13:59:44,676] 3/2020 1.829541
[2018-01-30 13:59:44,959] 0/8220 2.359810
[2018-01-30 13:59:46,056] 1/880 2.243049
[2018-01-30 13:59:46,352] 0/6300 2.553582
[2018-01-30 13:59:47,055] 0/7060 2.434943
[2018-01-30 13:59:47,154] 1/4080 2.290612
[2018-01-30 13:59:47,406] 0/7180 2.466324
[2018-01-30 13:59:51,623] 0/6220 2.487570
[2018-01-30 13:59:51,657] 3/2040 1.890969
[2018-01-30 13:59:52,015] 0/8240 2.441868
[2018-01-30 13:59:53,137] 1/900 2.356180
[2018-01-30 13:59:53,393] 0/6320 2.573513
[2018-01-30 13:59:54,075] 0/7080 2.531044
[2018-01-30 13:59:54,217] 1/4100 2.230167
[2018-01-30 13:59:54,431] 0/7200 2.440309
[2018-01-30 13:59:58,651] 0/6240 2.587383
[2018-01-30 13:59:58,698] 3/2060 1.869159
[2018-01-30 13:59:59,909] 1/920 2.237239
[2018-01-30 14:00:00,193] 0/6340 2.569522
[2018-01-30 14:00:00,795] 0/7100 2.375847
[2018-01-30 14:00:00,842] 1/4120 2.290447
[2018-01-30 14:00:01,102] 0/7220 2.533244
[2018-01-30 14:00:05,480] 0/6260 2.560868
[2018-01-30 14:00:05,606] 3/2080 1.779521
[2018-01-30 14:00:07,139] 1/940 2.356742
[2018-01-30 14:00:07,325] 0/6360 2.554511
[2018-01-30 14:00:08,048] 0/7120 2.555787
[2018-01-30 14:00:08,266] 1/4140 2.276205
[2018-01-30 14:00:08,371] 0/7240 2.427031
[2018-01-30 14:00:12,623] 0/6280 2.527646
[2018-01-30 14:00:13,054] 3/2100 1.853294
[2018-01-30 14:00:14,450] 0/6380 2.591272
[2018-01-30 14:00:14,551] 1/960 2.225697
[2018-01-30 14:00:15,149] 0/7140 2.469539
[2018-01-30 14:00:15,507] 0/7260 2.436558
[2018-01-30 14:00:15,634] 1/4160 2.205956
[2018-01-30 14:00:19,923] 0/6300 2.529582
[2018-01-30 14:00:20,335] 3/2120 1.910973
[2018-01-30 14:00:21,776] 0/6400 2.533900
[2018-01-30 14:00:21,875] 1/980 2.258595
[2018-01-30 14:00:22,454] 0/7160 2.390590
[2018-01-30 14:00:22,831] 0/7280 2.451400
[2018-01-30 14:00:22,983] 1/4180 2.227694
[2018-01-30 14:00:27,246] 0/6320 2.483765
[2018-01-30 14:00:27,659] 3/2140 1.799754
[2018-01-30 14:00:29,070] 0/6420 2.500291
